neptune,0,1,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,13,69,55,0,0,7,6,0,255,13,5,7,0,0,99,87,0,0
normal,0,1,22,9,192,399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,96,0,15,5,255,100,0,20,2,0,0,0,0
neptune,0,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,23,69,55,0,0,9,5,0,255,24,9,5,0,0,99,87,0,0
neptune,0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,22,69,55,0,0,23,5,0,255,6,2,5,0,0,99,87,0,0
normal,0,1,22,9,272,1569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,96,0,0,130,255,100,0,1,1,0,0,0,0
neptune,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,10,69,55,0,0,9,7,0,255,11,4,7,0,0,99,87,0,0
neptune,0,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,15,0,0,71,41,11,5,0,255,35,14,5,0,0,0,0,100,99
normal,0,2,11,9,37,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,96,0,0,0,0,96,0,2,255,253,99,1,0,0,0,0,0,0
normal,0,1,51,9,662,312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,96,0,56,104,216,89,4,1,1,0,0,0,0
neptune,0,1,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,5,69,55,0,0,2,7,0,255,6,2,7,0,0,99,87,0,0
satan,0,2,41,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,96,0,0,255,2,1,15,40,0,0,0,53,0
normal,0,1,22,9,264,2644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,27,0,0,0,0,96,0,18,113,255,100,0,1,1,0,0,1,0
normal,0,2,41,9,424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,322,0,0,0,0,96,0,0,255,255,100,0,100,0,0,0,0,0
neptune,0,1,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,23,69,55,0,0,16,5,0,255,8,3,6,0,0,99,87,0,0
neptune,0,1,65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,1,69,55,0,0,1,6,0,255,2,1,6,0,0,99,87,0,0
normal,13,1,51,9,706,274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,201,149,74,1,0,0,0,0,0,0
normal,0,1,22,9,202,3624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,96,0,22,255,255,100,0,0,0,0,0,0,0
normal,0,1,22,9,178,2842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,96,0,50,80,255,100,0,3,3,0,1,1,0
normal,0,1,22,9,153,3271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,96,0,0,2,33,100,0,50,6,0,0,0,0
neptune,0,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,14,69,55,0,0,7,6,0,255,14,5,7,0,0,99,87,0,0
normal,0,1,22,9,206,2454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,38,0,0,0,0,96,0,10,255,255,100,0,0,0,0,0,0,0
normal,0,1,19,9,172,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96,0,56,74,85,76,4,76,2,0,0,0,0
neptune,0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,14,69,55,0,0,13,4,0,255,15,6,5,0,0,99,87,0,0
normal,0,1,22,9,288,1166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,96,0,0,255,255,100,0,0,0,0,0,0,0
neptune,0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,4,69,55,0,0,5,7,0,255,27,11,5,0,0,99,87,0,0
normal,0,2,11,9,37,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,156,0,0,0,0,96,0,1,255,255,100,0,0,0,0,0,0,0
satan,0,2,46,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,25,0,0,0,0,41,8,0,255,60,24,18,100,0,0,0,0,0
neptune,0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,10,69,55,0,0,6,7,0,255,11,4,8,0,0,99,87,0,0
normal,0,1,22,9,180,297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,96,0,0,255,255,100,0,0,0,0,0,0,0
ipsweep,0,0,13,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,96,0,56,1,47,100,0,100,49,0,0,0,0
normal,0,1,19,9,1598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,96,0,0,124,45,36,2,36,0,0,0,0,0
normal,0,1,22,9,214,3124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,96,0,0,255,255,100,0,0,0,0,0,0,0
normal,0,1,22,9,197,852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,96,0,0,255,255,100,0,0,0,0,0,32,31
neptune,0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,10,69,55,0,0,5,6,0,255,11,4,8,0,0,99,87,0,0
neptune,0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,69,55,0,0,1,8,0,255,18,7,7,0,0,99,87,0,0
normal,0,1,22,9,222,1789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,96,0,11,21,255,100,0,5,1,0,0,0,0
neptune,0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,8,69,55,0,0,3,6,0,255,11,4,7,0,0,99,87,0,0
normal,240,2,41,9,127,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,255,2,1,62,87,0,0,0,0,0
nmap,0,0,13,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,96,0,56,1,25,100,0,100,28,0,0,0,0
smurf,0,0,14,9,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,337,0,0,0,0,96,0,0,255,255,100,0,100,0,0,0,0,0
neptune,0,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,69,55,0,0,38,37,0,255,20,8,6,0,0,99,87,0,0
normal,0,1,19,9,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,96,0,0,67,75,45,3,45,3,0,0,0,0
normal,0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,41,96,0,0,28,201,100,0,4,18,0,0,100,98
neptune,0,1,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,19,69,55,0,0,7,5,0,255,20,8,8,0,0,99,87,0,0
normal,0,1,19,9,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,96,0,0,53,21,19,6,19,10,0,0,0,0
normal,0,1,22,9,353,1630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,96,0,0,28,255,100,0,4,2,0,1,0,0
normal,0,1,22,9,273,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,96,0,38,255,255,100,0,0,0,0,0,0,0
normal,0,1,22,9,301,1652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,96,0,0,27,255,100,0,4,8,0,0,0,0
normal,113,1,57,9,217,1416,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,218,35,16,3,0,0,0,3,1,6
normal,0,1,22,9,293,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,96,0,25,255,255,100,0,0,0,0,0,0,0
portsweep,708,1,46,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,71,41,96,0,0,255,2,1,50,100,0,0,0,100,99
normal,0,1,22,9,253,2502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,96,0,0,255,255,100,0,0,0,0,0,0,0
normal,0,1,22,9,204,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,96,0,0,255,255,100,0,0,0,0,0,0,0
normal,0,0,61,9,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,78,0,255,9,4,1,5,0,0,0,0,0
teardrop,0,2,46,9,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,96,0,0,255,23,9,2,9,0,0,0,0,0
normal,0,1,22,9,210,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,17,0,0,0,0,96,0,17,121,255,100,0,1,4,0,0,0,0
neptune,0,1,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,5,69,55,0,0,2,6,0,255,6,2,7,0,0,99,87,0,0
normal,0,1,22,9,243,437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,96,0,56,34,255,100,0,3,2,0,0,0,0
normal,0,1,22,9,130,3657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,96,0,0,65,250,100,0,2,4,0,0,0,0
neptune,0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,5,69,55,0,0,3,7,0,255,15,6,7,0,0,99,87,0,0
neptune,0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,17,69,55,0,0,9,6,0,255,16,6,6,0,0,99,87,0,0
neptune,0,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,18,0,0,71,41,6,5,0,255,19,7,7,0,0,0,0,100,99
neptune,0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,69,55,0,0,54,15,0,255,9,4,7,0,0,99,87,0,0
normal,2,1,51,9,1103,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,13,81,100,0,8,2,0,0,0,0
neptune,0,1,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,3,69,55,0,0,2,6,0,255,4,2,7,0,0,99,87,0,0
normal,0,1,22,9,176,1064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,33,0,0,0,0,96,0,6,255,255,100,0,0,0,0,0,0,0
normal,0,1,22,9,196,1979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,96,0,0,63,255,100,0,2,5,0,0,86,37
normal,14,2,11,9,94,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,4,3,75,50,75,0,0,0,0,0
normal,0,1,22,9,183,1060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,96,0,0,13,255,100,0,8,4,0,0,0,0
normal,0,1,22,9,206,553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,96,0,0,255,255,100,0,1,0,0,0,0,0
normal,0,1,22,9,199,985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,96,0,0,13,13,100,0,8,0,0,0,0,0
nmap,0,0,13,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,96,0,56,2,190,100,0,100,25,0,0,0,0
neptune,0,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,69,55,0,0,30,13,0,255,63,25,2,1,0,99,87,0,0
satan,0,2,46,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,96,0,0,255,11,4,95,5,0,13,0,82,0
back,0,1,22,9,1630,2913,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,96,0,0,118,118,100,0,1,0,0,0,4,4
smurf,0,0,14,9,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,413,0,0,0,0,96,0,0,243,98,40,1,40,0,0,0,0,0
neptune,0,1,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,20,69,55,0,0,7,5,0,255,21,8,7,0,0,99,87,0,0
normal,0,1,22,6,189,3113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,31,20,0,0,96,0,44,2,255,100,0,50,8,49,1,0,0
normal,0,1,19,9,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,96,0,0,13,6,46,23,46,0,0,0,0,0
normal,0,1,22,9,362,456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,96,0,25,54,255,100,0,2,6,0,0,0,0
normal,1,1,51,9,762,271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,96,0,56,17,185,82,18,6,1,0,0,0,0
neptune,0,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,3,0,0,71,41,3,8,0,255,4,2,7,0,0,0,0,100,99
normal,0,0,13,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,33,33,0,255,2,1,1,5,0,0,0,0,0
normal,0,2,11,9,39,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,152,0,0,0,0,93,4,1,255,239,94,1,0,0,0,0,0,0
normal,0,1,41,9,1508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,25,0,0,0,25,46,0,98,1,1,5,41,0,1,0,1,0
normal,0,1,22,9,182,1443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,96,0,12,21,255,100,0,5,2,0,0,0,0
neptune,0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,6,69,55,0,0,3,6,0,255,18,7,7,0,0,99,87,0,0
normal,0,1,22,9,272,1237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,96,0,31,70,255,100,0,1,1,1,0,0,0
normal,0,2,11,9,37,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,94,0,0,0,0,96,0,2,255,254,100,1,0,0,0,0,0,0
neptune,0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,19,69,55,0,0,15,7,0,255,20,8,6,0,0,99,87,0,0
neptune,0,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,16,0,0,71,41,6,6,0,255,17,7,7,0,0,0,0,100,99
normal,0,1,22,9,206,1184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,96,0,0,255,255,100,0,0,0,0,0,0,0
neptune,0,1,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,8,69,55,0,0,7,6,0,255,12,5,7,0,0,99,87,0,0
normal,0,1,22,9,285,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,96,0,0,202,193,96,1,0,0,0,1,0,0
normal,0,2,11,9,40,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,133,0,0,0,0,96,0,2,255,225,88,1,0,0,0,0,0,0
normal,0,1,19,9,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,96,0,0,54,58,11,7,11,3,0,0,0,0
normal,0,2,11,9,39,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127,0,0,0,0,96,0,0,255,254,100,1,0,0,0,0,0,0
normal,0,1,51,9,1087,306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96,0,56,22,172,73,18,5,2,0,0,0,0
ipsweep,0,0,13,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,3,27,100,0,100,26,0,0,0,0
ipsweep,0,0,13,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,96,0,56,2,108,100,0,100,48,0,0,0,0
normal,0,1,22,9,196,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,84,255,100,0,1,3,0,0,0,0
neptune,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,1,69,55,0,0,1,6,0,255,5,2,7,0,0,99,87,0,0
normal,0,0,13,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,22,33,0,255,5,2,1,9,0,0,0,0,0
nmap,0,1,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,55,0,0,96,0,0,116,1,1,91,93,0,92,87,0,0
normal,0,1,22,9,201,570,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,33,0,0,0,0,96,0,9,255,255,100,0,0,0,0,0,0,0
neptune,0,1,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,10,69,55,0,0,5,6,0,255,11,4,6,0,0,99,87,0,0
neptune,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,13,0,0,71,41,14,8,0,255,2,1,9,0,0,0,0,100,99
